LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1
Nebraska,Curtis Farmers Market,Highway 231 & Center Avenue,Curtis,69025,-100.515,40.6311
Nebraska,David City Farmers Market,Courthouse parking lot,David City,68632,-97.1286,41.2531
Nebraska,East Military Farmers Market,Mr. Movie's parking lot,Colon,68018,0,0
Nebraska,Extraordinary Farmers Market,,Ord,68862,0,0
Nebraska,Fairbury Farmers Market,"Downtown Square, west side",Fairbury,68352,-97.1799,40.1371
Nebraska,FRHS Farmers Market,2700 W Norfolk Ave,Norfolk,68701,-97.4508,42.0409
Nebraska,Geneva Farmers Market,East bullpen downtown,Geneva,68361,-97.6028,40.5265
Nebraska,Gordon Farmers Market,3rd & Main St.,Gordon,69343,-102.203,42.8063
Nebraska,Gothenburg Farmers Market,Lake Avenue,Gothenburg,69138,-99.9578,40.8938
Nebraska,Grand Island Farmers Market,Ace Hardware,Grand Island,68803,-98.358,40.9186
Nebraska,Guide Rock Farmers Market,Intersection of Hwys 78 & 136,Guide Rock,68942,-98.5181,40.0902
Nebraska,Hastings Farmers Market,3rd & Denver Ave.,Hastings,68901,-98.39,40.5843
Nebraska,Havelock Farmers Market,"62nd & Havelock Ave., north parking lot",Prague,68050,0,0
Nebraska,Highland Park Farmers Market,1400 Block Hasings Avenue,Hastings,68901,-98.3904,40.6
Nebraska,Holdrege Area Farmers Market,Phelps County Courthouse lawn,Holdrege,68982,-99.3646,40.4526
Nebraska,Kearney Area Farmers' Market,4700 2nd Ave,Kearney,68847,-99.0851,40.7207
Nebraska,Lexington Farmers Market,"Grand Generation Center parking lot, Tyler & 6th",Lexington,68850,-99.7361,40.7788
Nebraska,Lincoln Haymarket Farmers Market,7th & P Street,Lincoln,68505,-96.7099,40.8162
Nebraska,Lincoln Piedmont Farmers Market,Piedmont Shopping Center,Lincoln,68510,0,0
Nebraska,Long Pine Farmers Market,Long Pine,Long Pine,69217,-99.7011,42.5344
Nebraska,Main Street Beatrice Farmers Market,Hwy 77 between High & Ella St.,Beatrice,68310,-96.7128,40.2617
Nebraska,Main Street Downtown Farmers Market,"John C. Fremont Park, corner of 8th & Main St.",Freemont,68026,0,0
Nebraska,McCook Farmers Market,"Eakes parking lot, B & West 1st Street",McCook,69001,-100.626,40.1986
Nebraska,Minden Farmers Market,5th St. Food Pride parking lot,Minden,68959,0,0
Nebraska,Nebraska City Farmers Market,Central Ave. between 9th & 10th St.,Nebraska City,68410,-95.8552,40.6775
Nebraska,Neligh Farmers Market,Antelope County Courthouse,Neligh,68756,0,0
Nebraska,Nemaha County Farmers Market-Auburn,Nemaha County Fairgrounds,Stella,68442,-95.8361,40.3969
Nebraska,Norfolk Farmers Market,Salvation Army Parking lot,Norfolk,68779,-97.4187,42.0276
Nebraska,North Bend Farmers Market,Highways 79 & 30,North Bend,68649,-96.7828,41.4678
Nebraska,North Central Farmers Market,Highway 20 & Harrington St. East,Johnstown,69214,-99.8647,42.5458
Nebraska,North Platte Farmers Market,6th & Bailey St.,North Platte,69101,-100.76,41.1381
Nebraska,Ogallala Farmers Market,Corner of East 3rd and A St.,Ogallala,69153,-101.653,41.1128
Nebraska,Old Cheney Road Farmers' Market,5500 Old Cheney Road,Lincoln,68516,-96.6459,40.756
Nebraska,Omaha Farmers Market,67th and Center Streets,Omaha,68102,-96.0139,41.2377
Nebraska,Omaha Farmers Market,,Omaha,68102,-95.9301,41.2547
Nebraska,Omaha Rockbrook Farmers Market,NE corner of 108th & W Center Rd.,Omaha,68124,-96.0806,41.2343
Nebraska,Orleans Farmers Market,Orleans Park,Orleans,68966,-99.4498,40.129
Nebraska,Pierce Farmers Market,"Hwy. 13 and 1st St., North side",Pierce,68767,-97.5238,42.2064
Nebraska,Plattsmouth Farmers Market,"7th & 1st Ave., Dollar General parking lot",Plattsmouth,68048,-95.8875,41.0102
Nebraska,Ravenna Farmers Market,200 South Grand Avenue,Ravenna,68869,-98.9127,41.0247
Nebraska,Rushville Farmers Market,Frontier Repair on West Hwy 20,Rushville,69343,-102.459,42.7202
Nebraska,Schuyler Farmers Market,12th Street under the viaduct,Howells,68641,-96.9639,41.6128
Nebraska,Scottsbluff Farmers Market,18th & Broadway,Scottsbluff,69361,-103.663,41.8645
Nebraska,Seward Farmers Market,North Courhouse Square,Seward,68434,-97.0925,40.9124
Nebraska,Sherman County Farmers Market,Courthouse Square,Loup City,68853,0,0
Nebraska,St. James Marketplace,89039 Ê570 ÊAVE,St. James,68792,-97.1459,42.7339
Nebraska,Stromsburg Farmers Market,Downtown Square,Stromsburg,68666,-97.5121,41.0993
Nebraska,Sutherland Farmers Market,"HWY 30,",Sutherland,69165,-101.131,41.1563
Nebraska,Sutton Community Senior Center,200 South Saunders Avenue,Sutton,68979,-97.8595,40.6055
Nebraska,Verdigre Farmers Market,Main Street,Brunswick,68720,-98.0098,42.4067
Nebraska,Village Pointe Farmers Market,17002 Burke Street,Omaha,68118,-96.1794,41.2594
Nebraska,Wahoo Farmers Market,1313 Hackberry Street,Wahoo,68066,-96.6373,41.2261
Nebraska,Wayne Farmers Market,West 2nd St.,Wayne,68787,0,0
Nebraska,West Point Farmers Market,Eagles parking lot,West Point,68788,-96.6713,41.7604
Nebraska,Wisner Farmers Market,Rumors parking lot,Wisner,68791,-96.903,41.9838
Nebraska,Wymore Farmers Market,,Wymore,68466,-96.671,40.1219
Nebraska,York Farmers Market,6th St. in front of County Courthouse,York,68467,-97.5925,40.8667
Nevada,3rd & Curry St. Farmers Market,3rd & Curry Street,Carson City,89703,-119.768,39.1626
Nevada,Alamo Farmers Market,Buckhorn Ranch Road,Alamo,89001,-115.144,37.3308
Nevada,Carson City Saturday,Downtown Carson City,Carson City,89701,0,0
Nevada,Carson City Wednesday Farmers Market,Pony Express Pavilion,Carson City,89701,-119.752,39.1704
Nevada,Dayton Farmers Market,2nd Ave. & Hwy. 50,Dayton,89403,-119.59,39.2383
Nevada,Downtown Henderson Farmers Market,In front of City Hall,Henderson,89103,-114.984,36.0341
Nevada,Elko Downtown Business Association Farmer's Market,5th and Commercial,Elko,89801,-115.762,40.8317
Nevada,Elko Farmers Market,149 1/2 River St.,Elko,89801,-115.764,40.8281
Nevada,Ely Farmers Market,Ely Renaissance Village,Ely,89301,-114.893,39.2492
Nevada,Eureka Farmers Market,Gold St.,Eureka,89316,-115.961,39.5117
Nevada,Fallon's Maine Street Market,116 S. Maine Street,Fallon,89406,-118.768,39.4701
Nevada,fresh52 Farmers & Artisan Market,302 S. Rampart,Las Vegas,89145,-115.287,36.1693
Nevada,fresh52 Farmers & Artisan Market,9480 S. Eastern Ave,Las Vegas,89123,-115.118,36.0161
Nevada,Las Vegas Backyard Farmerts Market,Winchester Cultural Ctr,Las Vegas,,0,0
Nevada,Las Vegas Farmers Market at Bruce Trent Park,1600 N. Ramport,Las Vegas,89134,-115.284,36.1905
Nevada,Las Vegas Farmers Market at Floyd Lamb Park,9200 Tule Springs Rd.,Las Vegas,89131,-115.271,36.3209
Nevada,Las Vegas Farmers Market at Gardens Park,10407 Garden Park Dr.,Summerlin,89135,-115.321,36.1268
Nevada,Las Vegas Farmers Market¨.,10401 Garden Park Drive,Las Vegas,89135,-115.322,36.1262
Nevada,Las Vegas Farmers Market¨.,1600 N. Rampart,Las Vegas,89134,-115.287,36.1886
Nevada,Las Vegas Farmers Market¨.,9200 Tule Springs Rd,Las Vegas,89131,-115.268,36.3216
Nevada,Las Vegas Fremont St. Farmers Market,Fremont St. & Las Vegas Blvd.,Las Vegas,89801,-115.141,36.1692
Nevada,Lincoln County Producers' Markets,360 Lincoln Street,Caliente,89008,-114.515,37.6167
Nevada,Lincoln County Producers' Markets,99 Main St.,Pioche,89043,-114.452,37.9299
Nevada,Minden Farmers Market,Downtown at Esmeralda Ave.,Minden,89423,0,0
Nevada,Reno Booth St. Farmers Market,Booth St. at California Ave.,Reno,89502,-119.827,39.5155
Nevada,Reno California St. Village Farmers' Market,California and Booth Streets,Reno,89509,-119.828,39.5145
Nevada,Reno Somersett Farmers Market,7650 Town Square Way,Reno,89509,-119.913,39.5322
Nevada,Reno Tamarack Junction Farmers Market,13101 S. Virginia,Reno,89511,-119.755,39.4147
Nevada,Reno West St. Farmers Market,Downtown Reno,Reno,89502,-119.816,39.5245
Nevada,"Silver Springs, On-Farm Green-Market",Custom Gardens Organic Farm,Silver Springs,89429,-119.232,39.3947
Nevada,Somersett Farmers Market,7650 town Square Way,Reno,89523,-119.914,39.532
Nevada,Sparks Hometowne Farmers Market,Victorian Ave. downtown,Sparks,89431,-119.753,39.5348
Nevada,Sparks Methodist Church Market,1231 Pyramid Way,Sparks,89431,-119.753,39.5448
Nevada,The Fernley Farmers Market,,Fernley,89408,-118.568,39.0464
Nevada,The Summit Reno Farmers' Market Saturdays,Mt. Rose Highway and So. Virginia Street,Reno,89512,-119.749,39.403
Nevada,The Summit Reno Farmers' Market-Tuesdays,,none,,0,0
Nevada,The Summit Reno Farmers' Market-Tuesdays,Corner South Virginia and Mt. Rose Highway,Reno,89512,-119.748,39.4031
Nevada,Tonopah Farmers Market,"Hwy 95, Main St. at Pocket Park",Tonopah,89049,-117.234,38.0718
Nevada,Virginia City's Farmers Market,Carson and F Street,Virginia City,89440,-119.647,39.3146
Nevada,Winnemucca Farmers Market,Next to Community Garden,Winnemucca,89445,-117.721,40.9655
New Hampshire,Amherst Farmers Market,Church Street,Amherst,3031,-71.6256,42.8646
New Hampshire,Atkinson NH Farmers Market,4 Main Street,Atkinson,3811,-71.1172,42.8197
New Hampshire,Barrington Farmers Market,Int. Rts. 9 & 25,Barrington,3825,-71.5778,43.6852
New Hampshire,Bedford Farmers Market,Wallace Rd,Bedford,3110,-71.5263,42.9381
New Hampshire,Bradford Farmers Market,"Community Center, Main St.",Bradford,3221,-71.5778,43.6852
New Hampshire,Canaan Farmers' Market,,none,,0,0
New Hampshire,Canterbury Community Farmers Market,Center Road,Canterbury,3224,-71.5778,43.6852
New Hampshire,City Hall Plaza Farmer's Market,229 Main St.,Nashua,3060,-71.4647,42.7582
New Hampshire,Claremont Farmers Market,Broad Street Park,Claremont,3743,-72.337,43.3719
New Hampshire,Colebrook Farmers Market,Main Street,Colebrook,3576,-71.5029,44.8919
New Hampshire,Concord Farmers Market,Capitol St.,Concord,3301,-71.5778,43.6852
New Hampshire,Contoocook Farmers Market,"Main St., at Contoocook Train Depot",Contoocook,3229,-71.7132,43.2226
New Hampshire,Deerfield Farmer's Market,34 Stage Road,Deerfield,3037,-71.2465,43.1033
New Hampshire,Derry NH Farmers' Market,3 W. Broadway,Derry,3038,-71.3268,42.8806
New Hampshire,Downtown Manchester Farmers' Market,Concord street,Manchester,3101,0,0
New Hampshire,Downtown Rochester Farmers Market,90 N. Main St.,Rochester,3867,-70.9709,43.2998
New Hampshire,Enfield Farmers Market,Huse Park,Enfield,3748,0,0
New Hampshire,Exit 20 Farmers' Market at Tanger Outlet,Tanger Outlets 120 Laconia Rd,Tilton,3276,-71.5619,43.4582
New Hampshire,Farmington Farmers Market,Main St. & Central St.,Farmington,3835,-71.0652,43.3896
New Hampshire,Hanover Farmers Market,Dartmouth Green,Hanover,3755,-72.2895,43.7023
New Hampshire,Henniker Farmers Market,931 Flanders Road,Henniker,3242,-71.8046,43.1641
New Hampshire,Hillsborough Pride Farmers Market,Main and Central Streets,Hillsborough,3244,-71.8981,43.1119
New Hampshire,International Farmers' market,315 Pine St.,Manchester,,-71.4593,42.9891
New Hampshire,Jackson Farmer's Market,Main Street,Jackson,3846,0,0
New Hampshire,Jaffrey Farmers Market,Old Sharon Road - off Route 202,Jaffrey,3452,-72.0106,42.8168
New Hampshire,Laconia Farmers Market,East Beacon St.,Laconia,3247,-71.4691,43.5291
New Hampshire,Lancaster Farmers' ÊMarket,Centenial Park,Lancaster,3584,-71.5706,44.4913
New Hampshire,Lebanon Farmers Market,Colburn Park,Lebanon,3766,-72.2515,43.6416
New Hampshire,Lebanon Farmers Market,Lebanon United Methodist Church,Lebanon,3766,-72.2499,43.6406
New Hampshire,Lee Farmers Market,"Old Fire Station, Rt. 155",Lee,3824,-71.5778,43.6852
New Hampshire,Lisbon Farmers Market,North Main Street,Lisbon,3585,0,0
New Hampshire,Littleton Farmers Market,Litttle Senior Center off Cottage Street.,Littleton,3561,-71.7703,44.3056
New Hampshire,Main Street Bridge Farmer's Market,53-75 Main St.,Nashua,3060,-71.4664,42.7635
New Hampshire,Market on the Green,375 Main Street,New London,3257,-71.9808,43.4126
New Hampshire,Merrimack Farmers' Market,515 Daniel Webster Highway,Merrimack,3054,-71.4892,42.8735
New Hampshire,Milford Farmers Market,"185 Elm St, Rte 101A Granite Town Plaza",Milford,3055,-71.6501,42.8352
New Hampshire,New Boston Farmers' Market,Town Common,New Boston,3070,0,0
New Hampshire,New Durham Farmers Market,"From Route 11, just off Depot Rd., next to Post Office, on the lawn",New Durham,3855,-71.1643,43.4339
New Hampshire,Newbury Farmers' Market,Route 103,Newbury,3255,0,0
New Hampshire,Newmarket Farmers' Market,220 South Main Street,Newmarket,3857,-70.9463,43.075
New Hampshire,Newport Farmers' Market,on the Town Common,Newport,3773,-71.5778,43.6852
New Hampshire,Newport Farmers' Market,,Newport,3773,-71.5778,43.6852
New Hampshire,Nottingham Farmers Market,129 Stage Rd.,Nottingham,3290,-71.0806,43.1064
New Hampshire,Ossipee Farmers' Market,Moultonville Road,Ossipee,,-71.153,43.7549
New Hampshire,Penacook Village Farmers' Market,11 Penacook St.,"Penacook, NH",3303,-71.5883,43.2831
New Hampshire,Peterborough Farmers Market,Depot Square Park,Peterborough,,-71.9499,42.8774
New Hampshire,Plymouth Community Farmers' Market,263 Highland Street,Plymouth,3264,-71.7091,43.7635
New Hampshire,Rindge Farmers and Crafters market,Bradford Street and Route 202,Rindge,3461,-72.036,42.7658
New Hampshire,Rochester 4 Corners Farmers Market,"4 Corners Antique Shop parking lot, Jct. 202A,",Rochester,3867,-71.0231,43.2952
New Hampshire,Rye Farmers' Market,580 Washington Rd.,Rye,,-70.7735,43.011
New Hampshire,Salem NH Farmers Market,37 Lake Street,Salem,3079,-71.2291,42.7991
New Hampshire,Sanbornton Farmer's Market,Route 132,Sanbornton,3269,0,0
New Hampshire,Sandwich Farmers Market,Off of Rte. 109,Sandwich,3227,-71.4377,43.8061
New Hampshire,Seacoast Eat Local Winter Farmers' Market,315 Epping Road,Exeter,,-70.9725,42.9962
New Hampshire,Seacoast Eat Local Winter Farmers' Market,141 Rollins Road,Rollinsford,,-70.8609,43.2165
New Hampshire,St Paul AMHERST Farmers Market,3 Craftsman Lane,Amherst,3031,-71.5622,42.805
New Hampshire,Stone Gardens Farmers' Market,1012 Straits Rd.,New Hampton,3256,-71.5615,43.6548
New Hampshire,Sunrise Farmers Market,River Rd,Pittsfield,3263,0,0
New Hampshire,Tamworth Farmers Market,Unitarian Church,Tamworth,3886,-71.5778,43.6852
New Hampshire,Temple Farmers Market,Route 45,"Temple, NH",3084,-71.8455,42.8098
New Hampshire,The Farmer's Market of Keene,,Keene,3431,-72.3416,42.931
New Hampshire,The Farmer's Market of Keene,,,,-72.2777,42.9393
New Hampshire,The Northwood Area Farmers Market,"corner of Rts. 4, 202A/9 and Rt. 43",Northwood,3261,-71.1502,43.1924
New Hampshire,The Northwood Area Farmers Market,"corner of Rts. 4, 202A/9 and Rt. 43",Northwood,3261,-71.1493,43.1935
New Hampshire,The Yard Project Agri-Fest,170 Water Street,Boscawen,3303,-71.6799,43.3275
New Hampshire,The Yard Project Agri-Fest,148 Corn Hill Road,Boscawen,3303,-71.6532,43.3178
New Hampshire,The Yard Project Agri-Fest,1020 Long Street,Webster,3303,-71.7065,43.333
New Hampshire,Wakefield Farmers Market,Wakefield Rd. & Rte. 16,Wakefield,3872,-71.0369,43.5741
New Hampshire,Walpole Farmers Market,50 Elm St,Walpole,368,-72.428,43.0809
New Hampshire,Walpole Farmers Market,34 Elm St,Walpole,3608,-72.4276,43.0813
New Hampshire,Warner Area Farmers Market,Main Street,Warner,3278,0,0
New Hampshire,Washington Farmers Market,Town Common,Washington,3280,-72.0958,43.1764
New Hampshire,Weare Farmers Market,1436 S. Stark Hwy,Weare,3281,-71.7301,43.0942
New Hampshire,Wentworth Greenhouse Farmers' Market,141 Rollins Road,Rollinsford,3869,-70.8611,43.2163
New Hampshire,Wilmot Farmers Market,Town Green,Wilmot,3287,-71.9014,43.4154
New Hampshire,Wolfeboro Area Farmers' Market,Clark Park,Wolfeboro,3894,-71.2015,43.5809
New Jersey,Atlantic City Farmers' Market,1200 Atlantic Avenue between North & South Carolina Avenues,Atlantic City,8401,-74.4256,39.363
New Jersey,Atlantic Highlands Chamber of Commerce Farmers' Market,111 First Avenue,Atlantic Highlands,7716,-74.0391,40.413
New Jersey,Atlantic Highlands Chamber of Commerce Farmers' Market,111 First Avenue,Atlantic Highlands,7716,-74.0391,40.413
New Jersey,Barnegat Farmers Market,East Bay Ave. and Rt. 9,Barnegat,8005,-74.2225,39.7536
New Jersey,"Berlin Farmer's Market & Shopping Center, Inc.",41 Clementon Rd.,Berlin,8009,-74.944,39.7971
New Jersey,Blairstown Area Farmers Market,Rt. 521,Blairstown,7825,-74.9559,40.9847
New Jersey,Boonton Farmers Market,,Boonton,7005,0,0
New Jersey,Bordentown City's Farmers Market,Farnsworth Ave & Railroad Ave,Bordentown,8505,-74.7132,40.148
New Jersey,Bordentown City's Farmers' Market,Intersection of Farnsworth Ave & Railroad Ave,Bordentown City,8505,-74.7135,40.148
New Jersey,Bound Brook Farmers Market,Main St.,Bound Brook,8805,-74.5329,40.5614
New Jersey,Branch Brook Park Farmers Market,Branch Brook Park at Lake Street,Newark,,-74.178,40.7626
New Jersey,Bridgeton Outdoor Market at the Riverfont - A community Farmers' Market,Between Bridge & Commerce St.,Bridgeton,8302,-75.236,39.429
New Jersey,Burlington County Farmers Market,500 Centerton Rd.,Moorestown,8505,-74.8951,39.9853
New Jersey,Caldwell Farmers Market,Municpal Lot between Smull and Personette (behind the Caldwell Cinema,Caldwell,,-74.2765,40.8398
New Jersey,Calgo Gardens Farmers Market,84 Cross Street,Lakewood,,-74.224,40.0553
New Jersey,Camden Community Farmer's Market,Broadway and Martin Luther King Blvd.,Camden,8101,-75.1192,39.9426
New Jersey,Camden Community Farmer's Market,1600 Haddon Avenue,Camden,8103,-75.1158,39.9439
New Jersey,Camden Community Farmer's Market,1000 Atlantic Avenue,Camden,8103,-75.108,39.9286
New Jersey,Carousel Farmers' Market,First and Ocean Avenue,Asbury Park,7712,-74.0008,40.2193
New Jersey,Chatham Borough Farmers' Market,Fairmount Avenue and Railroad Plaza South,Chatham,7928,-74.3844,40.7397
New Jersey,Clifton Farmers Market,"Municipal parking lot, Clifton St.",Clifton,,0,0
New Jersey,Collingswood Farmers Market,Between Collings & Irvin Aves. along High Speed Line,Collingswood,8108,-75.069,39.9153
New Jersey,columbus farmers market,Route 206,Columbus,8022,-74.7251,40.0554
New Jersey,Common Greens Farmers Market,Between Broad & Park Place,Newark,7102,-74.1705,40.7379
New Jersey,Denville Farmers Market,Bloomfield Ave,,7834,-74.4758,40.8907
New Jersey,Downtown Freehold Farmer's Market,Hall of Records Plaza 1- East Main St.,Freehold,7728,-74.2734,40.2606
New Jersey,Edison Farmers Market,980 Amboy Ave.,Edison,,-74.3354,40.534
